"id","co_list","country_origin"
6602539416,"[7004049425, 17347519000, 6602403352, 24825547800, 10045724700, 7003419682, 57203071015, 56152851500, 6506320430, 8205762100, 7003739192, 6603695680, 36722476100, 14919382600, 6603625036, 55886004300, 57201589841, 35570172500, 41761942100, 56122761300, 56016282200, 41661879900, 35620714600, 36720977000, 21834337900, 57201585772, 6602315378, 36741110900, 7004547192, 56285630600, 16246441100, 36930127500, 35173621900, 6603028621, 57202417302, 55914843800, 8579978400, 6602191521, 16213275300, 6508248740, 57000505000, 12790589100, 7003566771, 24073976500, 53881831100, 23568064700, 55813342400, 7003497674, 36458666700, 56262818000, 36722141400, 36162103000, 16024148700, 21833513700, 57008118500, 6603820262, 6604071154, 21835040500, 55357348100, 55902521100, 24468848400, 55530813200, 36930010900, 57203093781, 7005058330, 16402249500, 25927015200, 6506508583, 7101926187, 6506461995, 7102196525, 36741470000, 6506028849, 16024255800, 57203101499, 35273591100, 56948321600, 57193455427, 36721897800, 14423938900, 55940034900, 56252623700, 55813472600, 6602380122, 14020806500, 57194444141, 55948793200, 7402739568, 6603937660, 7004656509, 26642416000, 6602732417, 57201580417, 14015770500, 6506844549, 57190336390, 36992312200, 56405653900, 36930313100, 7101712270, 56458133900, 6602539416, 33267554200, 21834743200, 57205093284, 7801655727, 6506759603, 57076986300, 6603436991, 7004006343, 6602443208, 6602347468, 6602142157, 7102936526, 57193452494, 6603114962, 16024889300, 56765578200, 24477650400, 6506101217, 57203026404, 8346275300, 55817008100, 36130270700, 57202421236, 57197943289]","Czech Republic"
6602540062,"[54683625600, 55667498500, 22940683400, 36455979400, 56428880400, 26424843800, 57203389466, 24278636700, 6602540062, 54885790500, 55038222500, 57202336039, 56045064500, 16028697400, 54082614200, 57199595963, 8515578300, 37111839300, 57190859460, 56692685000, 56047257800, 16242328400, 55836502100, 26028679000, 56069505500, 56046161500, 35768385000, 36117716200, 26424728300, 57150870900, 56178455800, 6701736572, 7005391613]","Romania"
6602576090,"[7202888704, 6506720770, 6602149380, 14007594500, 7102422024, 7006315020, 34975069200, 26648246800, 7004891668, 7403404824, 14033803800, 35231615000, 23490639900, 24472067100, 6505936925, 22952881700, 16067125800, 7005423657, 38061545000, 8063951400, 7402105900, 23488629800, 22633670700, 54408057900, 55992155700, 7003962934, 18334252600, 56188131900, 56018583100, 8621211200, 35351391300, 6603148872, 35485475400, 6603574349, 7006710354, 6701509717, 57196606046, 56575074400, 55737881700, 22957734500, 7003395176, 36939933800, 55706414700, 7006224498, 57193001593, 26643497600, 13007632000, 57202570381, 57203072655, 7006370976, 16138100900, 55801204900, 6701612213, 7003528377, 6506552509, 7101842109, 6701705920, 7102910656, 57021167300, 6603102917, 24175240900, 15122125000, 7102492878, 15519086800, 56188710100, 7201695962, 6602576090, 7006800602, 55400421600, 9535064800, 7005172964, 55595373800, 53877387500, 7103181040, 7004828916, 56489197300, 56574842100, 7101682939, 22635752700, 6504053502, 7006776577, 7402785538, 7005830402, 7102891268, 57201973508, 57202569482, 57202558736, 20434386200, 50561289500, 55682653985, 55138342700, 7403082031, 56965303600, 7202378037, 6507803957, 7003411255, 36078643000, 7005367614, 35375662400, 7401553229, 7006838607, 26643471200, 57191950176, 8068435300, 21634758500, 15052409700, 7006771047, 23089260900, 56574692200, 8967182700, 7102378352, 57202277748, 15132494200, 24339525500, 7401667966, 55728560000, 7005443464, 26660945800, 24780280200, 23470814600, 8907580300, 7202626958, 7801419664, 6508158868, 8951381400, 56886847900, 35373396900, 36039269800, 36505189800, 57190986676, 13805118900, 56442042300, 7402061249, 9938997700, 10538767300, 7003459016, 24171795400, 23036388300, 7003719630, 35369845200, 16189126100, 36012823000, 56676464600, 6701808090, 56217153500, 7004714461, 55401652700, 57202553821, 24167365600, 15759864800, 57202315232, 55637906400, 56521788900, 23766294500, 7102751718, 7007138278, 7005768679, 55541278700, 7005997553, 8597794300]","Germany"
6602644033,"[56955601800, 6701572235, 55785703700, 56955566100, 6603201432, 56955349400, 57199340314, 56955142300, 6603771807, 56376535200, 6603828003, 6701515172, 56955806500, 55864772900, 56955679400, 55557819000, 56955710000, 7005424439, 57191033275, 56954746300, 6603264573, 56955754300, 55807918400, 6602644033, 50862052800, 7801638851, 34977615300, 55786136900, 36194190400, 55396683000, 56347002700, 55883719500, 8909061200, 24438328400, 37108159700, 24437943900, 55785932000, 6602836065, 56954726500, 16549450600, 6602944362, 7003418475, 8535537900, 57156315500, 26634192500, 36189622900, 56954477300, 24338910200, 57193404281, 6602097403]","Slovenia"
6602685033,"[6507586562, 7004361731, 7006803971, 24468270600, 17339630600, 57201991692, 6508127261, 22934654500, 7402308138, 35615533100, 35604755500, 49862346800, 6602366009, 56022491200, 24801964100, 11540195400, 23990865400, 7801451594, 7202992215, 7801659995, 55396151900, 7006736989, 57189841499, 7004422758, 7003655784, 6602685033, 9640076400, 7005199474, 12806480500, 13608746100, 7004869755, 6603841148, 6508059771, 8936946300, 7005022848, 7006663815, 7007085193, 7006938250, 7003697291, 25227100300, 22953901200, 6701736604, 7006050979, 6701571747, 36521422500, 7003624105, 10143919800, 56334874300, 11239761600, 36865122500, 55920200900, 55920418500, 25222455500, 7004513996, 35374719700, 12803353300, 6602147543, 55886160600, 18133699800, 57202672857, 8424046300, 7003438301, 6603515102, 8727419100, 8958817500, 7006277857, 43161522400, 6602567912, 24492346600, 36095892200, 24801990900, 6601941749, 49560954100, 26425717500, 55938293500, 6506536188, 16835897600, 6603776769, 7101744910, 7004147990, 57202018586, 7004316448, 16941312800, 36456632100, 6604025127, 8899285800, 57202772265, 7005755178, 20736013100, 7005439791, 26429004600, 7006687551, 8593761600, 6602179905, 35432268100, 36056114500, 16235186500, 55920195400, 24780560200, 16554269000, 6504297802, 14422471500, 7004346701, 18935709000, 35616847700, 26666754900, 7003781978, 7201460059, 7006647131, 7005842267, 12792574300, 16309271900, 22634319200, 55639908700, 6508248417, 57201997661, 6604034408, 8256036200, 24757544300, 22939957100, 56100618100, 26648910200, 6701552506, 55318537600, 55250445700, 7102720901, 55914983300, 37085397900, 14819290000, 56510212500, 7003451799, 23988232600, 22939874200, 56681164700, 7003533213, 15847943600, 24066507700, 8936946100, 6602249655, 7005377976, 23475587000, 16432975800, 24066780600, 15849747900, 57202595773, 7801642430, 6505778112, 26430078400, 7202659783, 36786404300, 7005720018, 25228046300, 55114040800, 15825532900, 6602967528, 23992781800, 7005979113, 7102085623, 13609937400, 15849327100]","Netherlands"
6602702944,"[57197538307, 6602277767, 35178296200, 55212747400, 57189063047, 57201381140, 6602238871, 56251772700, 57189059741, 57201379356, 56533545500, 16243944100, 55209048100, 6603641511, 6603170855, 6603602601, 56555753000, 57194637355, 57200968617, 24315140400, 24766714800, 6507655734, 6602421687, 6506750648, 9333768000, 57189072713, 35619473100, 57202439500, 24829253200, 7006610003, 6506699348, 57200520155, 55054734300, 24765863900, 34976229600, 6602702944, 37053816800, 7005348579, 28167628900, 54683910500, 56449463400, 6603740145, 16069818100, 56186283000]","Finland"
6602710277,"[6505879939, 6602710277, 6506327688, 55751896200, 6505923087, 6602815636, 56243738900, 19638487700, 36161889300, 55606446100, 34979199900, 15728335900, 26032507300, 57203728935, 24492387500, 55753040300, 55805629100, 6506980143, 6507955888, 6506606257, 55925687600, 26644949300, 55925654200, 6506560703, 16643860800, 39861295300, 57062399300, 55502930500, 48161529800, 36456276300, 36602952400, 56634325200, 57195263705, 55501918300, 37002415200, 55605823200, 6506740961, 55575940200, 55502861800, 6603136748, 57193949421, 37033704300, 24492122100, 32667987700, 23976609400, 7103226745]","Romania"
6602716015,"[35546934800, 6507347472, 7006472722, 36659062300, 6507633182, 6701428768, 7005834272, 26324077600, 26432186400, 56392958500, 56498912800, 18434601000, 7004947497, 6701653550, 35546079800, 15759775800, 35089115200, 39361179200, 55348050500, 6602636873, 54966797900, 35088457300, 57202774613, 55776743000, 57191659100, 57193399390, 24365768800, 25121916000, 23484531300, 12242252900, 25654835300, 54395729000, 56372138600, 56367466600, 56128170100, 22939847800, 16507668600, 7005972603, 56442597500, 6602799741, 16310748800, 24475642500, 23666328200, 56016629900, 25947484300, 13008659600, 55540597400, 25637267100, 55221936800, 6602558125, 12785089200, 57016666800, 57196551858, 57050718400, 57189496515, 7003521222, 26432205000, 7005779145, 6701624016, 6507573969, 22939848400, 55338192600, 56442743000, 55134881500, 24376404700, 26533336800, 12139749600, 55443651300, 57193431782, 54898029800, 7003576041, 57157332200, 17135205100, 22941378800, 55532315900, 16463328000, 6602713857, 12645847300, 55980379400, 25652200200, 36607681800, 6603276552, 15922433800, 56690672400, 6602430224, 16309437200, 7003914522, 6602380058, 57196959516, 24475004700, 6701618979, 23393553700, 57191228199, 35388271400, 35254157100, 36992691500, 22941598000, 6507003697, 6603890996, 7003534649, 22941251900, 36663043900, 12797768000, 14619672900, 24476210500, 56913343300, 13609373000, 57204873038, 36893656400, 7003423058, 7004921683, 21743414100, 15752147800, 35088663900, 16309771100, 6603009889, 48161440100, 54986604900, 56429770600, 6701669741, 6507483502, 6602716015, 57192839534, 8900758400, 23134396800, 55717184900, 55848372100, 25637632900, 26423185800, 7004870539, 53980527500, 25521724300, 24075802000, 56060826000, 22940109200, 23134856600, 26656947100, 56543082400, 7003994022, 56515225000, 57002742700, 6508153263, 23103252400, 7003913647, 7102949299, 55215154100, 24473948600, 6601918913, 55769094600, 36572366800, 15769858000, 56497678800, 36696210900, 7003299801, 6602880475, 23395717600, 15761101800, 16400614900, 24504367100, 57195062783]","Romania"
6602741209,"[55460243200, 6506342659, 57198498827, 6508150413, 56242503700, 6602721943, 23478296600, 6507358876, 15078199200, 37104430000, 35580738100, 6507105846, 16644111800, 6602929721, 55259815100, 56081885500, 57131507900, 36650948800, 6504666819, 6701664197, 57193477835, 54789389900, 24537418700, 56102375500, 56122785100, 6602741209, 15758513500, 6603748959, 57203961186, 6601911652, 6602910700, 56634021100, 57193802226, 55143602300]","Slovenia"
6602759321,"[57034377600, 6506786816, 55201625600, 33267952000, 12646465800, 55925653000, 6602454923, 55722908300, 42162172300, 7102829967, 43761539600, 55389847700, 55916082200, 6602759321, 7003358874, 7004220696, 56094631200, 37069652000, 57063179900, 6603320616, 11940812200, 23013378600, 6505819448, 56221318200, 6506112710, 6506638538, 6505969741, 23012344400, 24781214800, 6602109398, 10642275800, 35286110300, 45661854300, 23005893600, 15761007200, 42162284000, 55802236000, 55970710500, 6504750565, 6506960743, 57188651495, 6508095593, 24781304300, 15740193900, 15030280300, 37069285100, 37069607800, 22234792700]","Slovenia"
6602766451,"[15749952000, 7004221442, 6603951646, 57199564319, 56698311200, 57192168993, 7005786659, 7004440615, 35508521000, 16644405800, 57189062696, 57194565672, 57203057710, 54790888500, 6602282549, 18433563700, 36673550900, 8888138300, 6602894909, 55006423100, 36673298500, 6507913287, 55979952200, 6507105865, 6601931338, 15519105100, 26428706900, 25633408100, 7005912171, 35112110700, 55343125100, 55999935600, 7003480176, 6602766451, 7006436470, 8688251000, 57205004923, 7006277244, 36672690300, 35459177600, 7004068486, 35473624200, 54787301000, 7003425938, 36149258900, 35218711700, 6602161302, 7006282903, 7003650200, 6701414040, 7003525275, 7004231324, 7004185246, 57196973726, 6507602081, 12767886500, 6701721255, 56698002600, 35480372400, 22984334000, 9845710000, 56376308400, 55352466100, 7003423413, 6603661493, 6602161848, 8432739000, 15823104700, 8666816700, 56543655100, 56163448000, 36043396300, 26428296400, 6508350164, 35179447000, 57188636391, 56049466600, 6602208496, 7006689529, 13309967100, 56386992900, 7005661445, 14046871300, 6603580167, 36673294600, 23006329100, 57192541456, 7005657873, 6701655825, 6506355481, 6602111773, 7102111006, 35606392100, 57197923111, 6603505961, 7005645613, 7102338871, 6603956536, 22961510200, 7004687675, 13403400000, 36727073600, 36100718400, 6507961668, 8047807300, 7004200774, 57204348742, 9436730700, 6506458958, 7003711824, 7003659601, 7003302750, 6603144543, 35312130400, 7005330276, 6602193253, 22333629800, 56785777000, 23069894000, 29467675000, 6505958268, 8302111100, 6701476223, 22635793800, 6701649298, 22636023700, 6603637144, 57203004825, 6701756843, 6603905455, 55720481200, 7004195251, 6701474228, 15072741300, 6507794875, 55723706300, 57196939195, 36092913600, 7006540226, 9844469700, 46161564100, 12773011400, 16024855500, 7007131601, 7004260311, 6506673626, 7003345374, 12781676000, 7102730209, 6603962337, 6701331946, 56986795500, 15519638000, 55343305200, 26428066800, 35168998900, 35561301500, 7102034430]","Italy"
6602775290,"[15130924800, 6504670852, 53979902600, 23389267600, 35303256600, 24475897500, 36343197600, 15925120300, 54382816300, 56728645300, 16644443200, 55999167300, 7006702150, 37017581000, 7005271116, 35302386000, 6603288659, 23397594200, 57200574683, 7006431708, 57095010400, 36959273700, 57197949542, 55976014700, 56901417200, 6603268467, 36570692600, 6602775290, 55664283900]","Romania"
6602793320,"[55000787200, 6507417859, 7201836932, 24344141700, 14017867400, 24345845900, 36872674700, 50261785100, 6508197649, 7102432660, 36817454100, 35608543000, 55508196000, 8704689700, 21834757800, 22959030700, 6603218477, 7006753841, 56376514100, 7801514037, 7801668150, 14018379700, 13609238200, 6701773115, 35612920000, 56259924800, 55969480000, 7004382027, 57202544205, 57192913742, 24343579600, 7004166739, 23005874900, 57198797268, 14018087000, 14018183900, 6602317277, 6507829855, 7003400161, 6604057186, 6602793320, 8649911400, 6701505646, 8894642800, 6506286064, 14018806000, 55885146100, 35321834100, 6507527031, 23394465400, 55558059900, 6506717181]","Slovenia"
6602796922,"[35590759800, 56539943300, 6504584197, 57194438535, 7004347528, 6604056329, 55546338700, 23390487700, 57202874133, 7006091549, 6602187296, 55507311400, 24391572400, 23986402100, 6506043702, 55749495800, 6506640063, 7005577024, 15766216000, 6506867651, 55523775300, 24172725700, 55471400900, 15766735300, 36340710600, 36605918800, 7801482340, 55430222200, 35576951400, 6603878121, 6504606957, 43361713400, 6602796922]","Slovenia"
6602825885,"[14019127300, 6602537221, 7003499152, 6506249364, 25031999900, 6602825885, 57201697436, 6602996511, 6603893284, 16047542700, 56273614900, 55921436600, 7202527673, 6602870074, 23494227000, 56632883900, 6603635007, 24437828800, 57195385415, 24478541000, 6603666515, 7006029910, 8410551000, 24438384600, 55437116000, 24478857700, 24604876900, 56326675300, 6602589159, 6507205608, 25031959400, 42262535400, 8362976100, 16400549100, 56042282600, 23473129200, 7801342065, 7004523124, 55603552500, 13906299000]","Slovenia"
6602839632,"[36818188800, 35179430400, 55543112200, 14060424200, 24576370700, 57192527885, 36700492300, 6507139599, 8976554000, 36699779600, 35324065300, 56719269400, 57196072474, 55616003100, 55973293600, 56499420200, 24179266600, 55835710000, 36810732600, 57199401019, 24576658500, 55834975300, 56972434500, 6508347464, 24577537100, 56422145100, 37065639500, 6602839632, 57022520400, 35513737300, 16419990100, 55972975700, 7404523611, 24578091100, 57190514780, 56413508200, 22935978600, 35325512300, 57191841388, 6506066030, 7003761775, 56138580600, 6701843065, 56493234300, 24577257600, 51864489600, 36699280000, 12780039300, 24576241800, 24437890700, 23394255500, 26421979800, 56027910300, 22834340000, 46861668000, 16556980900, 16229864100, 24759186600, 26032726700, 57192558765, 36119113400, 56179640000, 57197572293, 35987341000, 57191255240, 24178585800, 57197931211, 7403590865, 54894886100, 22835600600, 35330000600, 55883651800, 24830689500, 56716462300, 55927692000, 23091621600, 56719692000, 16068837100, 57193017070, 56288553200, 24764610300, 9741967100, 56543323900, 55978668800, 22835552000, 24576300800, 51864501000, 57192554760, 57200188686, 56180720400, 7202000145, 57199430420, 24779598100, 34868856600, 24578211100, 56101504800, 57198641450, 36682125100, 57191091503, 16176324400, 54907089200, 55971767600, 57197836082, 55863816500, 23975931700, 56368153400, 56183009600, 6602790210, 56046117700, 56543679300, 57190074698, 36610759500, 12787877200, 56159115100, 7201645924, 24341224300, 35331150700, 57197786477, 55582265200, 55972933500, 57197239680, 56213573000, 56719787400, 57190140297, 56414891400, 55504303500, 36469781900, 56359578000, 57196980115, 24833834900, 55667959700, 26659204500, 35552392600, 6701560728, 55184763800, 56099951000, 57198008734, 13806148000, 24467063200, 57194874788, 57169710000, 56286987700, 23135379900, 36650336700, 56093690300, 8517464000, 57202611652, 56224232900, 6507548104, 55972947400, 7007176656, 56367541200, 24766581200, 6602973655, 56719344600, 56543319000, 56018203100, 6603833328, 24923977200, 7004296699]","Germany"
6602867969,"[6602867969, 6602527489, 56026791300, 55585906700, 6701432212, 57203901692, 35605394200, 7005073692, 6602125213, 6506787741, 35329283100, 56230964000, 55659466400, 36845871400, 56921888300, 35932989100, 15769577900, 57197748014, 6602521392, 8451864700, 23470905400, 7101644984, 6508146753, 6505689029, 16040224200, 6603289675, 6504004175, 56049890900, 8623159000, 56509218300, 7101794656, 7006236006, 6507486953, 7003425387, 24922210800, 57191345523, 6506196218, 7003873275, 55949579900]","Slovenia"
6602872701,"[56658329600, 22434090500, 25645896200, 35179029000, 7404493321, 36827630100, 56999973400, 55489240600, 57192178208, 25932372000, 56221630500, 6602469924, 24832164900, 8846948400, 35473051700, 24512825400, 7006251578, 23475274300, 55910239300, 14919744600, 7402075741, 7410334302, 38961109600, 12345369700, 7801523301, 36061478500, 36760776300, 55645192300, 23475711600, 57196517491, 23390382200, 7101789312, 24176540800, 15050426500, 55460704900, 35782240900, 55890566800, 8529094800, 35316900500, 40561623700, 57200771740, 25655140000, 6603719844, 15077774500, 55619329700, 22235380900, 35615801000, 35408799400, 8907452600, 55155712700, 37067098300, 25640776900, 35972915400, 36906589900, 35618760400, 7404098257, 6602312912, 23392998100, 35580091100, 23390245600, 40561816800, 14060628200, 12241965800, 55936433900, 7005128430, 56604870900, 36550142200, 8899577600, 35731257600, 36171244800, 12344496900, 7404884741, 7006338311, 35581825800, 7006360842, 24537661200, 23390362900, 56487391000, 36802403100, 56248790300, 49661799200, 24512512800, 36061124900, 36849297700, 56333449000, 55336870700, 22433728300, 7401589036, 15050078000, 55956130100, 56828761400, 25925158200, 57148586300, 48761864000, 7004556100, 23392229700, 7005388617, 14041684300, 55238270800, 35410703700, 6602863958, 25930439000, 50661459800, 7004202329, 56865137500, 32867927900, 36996392800, 55440505700, 22035530600, 27267790700, 24588021100, 24463276400, 35748396400, 8892618100, 6602872701, 6701762429, 57191693695, 35612596100, 25646503300, 24801920900, 35408708500, 36537924500, 15050969500, 37035959200, 7202760099, 55034700200, 26643382700, 56040080300, 50861827500, 6701490097, 7006248883, 36170379700, 12798744500, 15043309500, 26647482300, 35567102400, 49964478400, 57204293569, 55586929600, 7006540228, 57189103557, 23472254400, 15066020300, 38961495500, 35562165200, 55360654800, 24723001300, 6602206677, 23397962200, 23473354200, 56602267100, 34880300000, 6504155621, 22954842600, 23090078700, 23006588400, 13104111600, 23472563700, 23473869300, 36768478200]","Spain"
6602876540,"[54382864900, 26023457800, 57201853436, 57193915406, 55976656400, 36961710100, 6506039317, 55976122900, 24476884500, 27067493400, 54784719900, 44461063200, 57197986337, 36600420900, 55539817000, 14832633900, 54404810800, 57200511540, 6603194423, 24376816700, 55967361600, 35230213700, 56318789200, 57197735509, 23397594200, 36992666200, 56434334300, 26436360800, 24829845600, 56434338400, 7103329895, 16174647400, 25926250600, 6506817643, 27067502700, 7006778477, 15124543600, 6507653233, 35554798200, 6602876540, 16551474300, 24829865600, 6506075265, 27068000900, 56433991300, 15119738000, 57196856979, 23092047000, 57105730200, 6603298459, 24475897500, 36674570400, 57200514208, 56434263200, 57191439523, 14038619300, 54383592100, 56010642600, 17347265200, 56434343600, 56033592500, 25926712500, 57191221942, 15764335800, 6602880697, 17436122300, 24376120000, 7005368514, 54383228100, 6506291911, 35303321800, 55975705800, 25122210000, 55746700500, 51965042900, 36095875800, 9338128600, 57200512218, 16029379800, 24528519900, 14626806500, 36113313000, 22941848300, 57198269166, 25642652400, 15042737400, 21833687800, 55210391800, 35086193400, 15130924800, 15072108800, 57190580992, 7005522691, 55941761300, 56434279700, 56206793500, 14834159900, 55537327900, 36620066600, 35229295400, 35302016300, 14033553200, 10640366900, 26531046200, 56434295100, 36675011900, 32867899200, 35767807300, 55601176900, 36705117000, 53979408200, 27067966800, 24829054800, 56393146200, 6603410268, 9533378400, 6701628257, 57200281442, 36674451300, 35303037800, 57057567600, 50161806200, 7004022649, 23484293500, 13105195900, 55976363900, 45361515900, 35202902400, 57192587644, 57105498500, 27068079500, 24829641100, 23037500300, 36674863000, 35106154400, 6505651107, 56434056100, 32867660200, 24376861100, 23995920300, 35302582700, 57105402800, 55377445300, 14039794100, 24376958900, 35585035700, 57195338168, 25621046200, 7003299258, 36675113400, 27067501500, 36697197000, 54179744200, 23092209100, 56434263500, 57105350100, 14070666200, 52164225000, 56434295800, 36675016700]","Romania"
6602913199,"[6603375233, 57204895105, 55939432500, 56721144200, 56682869000, 7003895435, 37028962700, 7006777228, 57196957196, 6602358413, 56412594700, 7202699409, 26031948300, 56472850700, 56979166100, 6506312205, 6506084118, 57204648471, 54883877400, 56426470300, 36008422300, 6603028510, 56071044000, 7003914531, 12792174500, 7007088807, 6508281128, 56071749800, 7006100650, 7006657323, 56418323500, 57197947949, 56682617900, 6602913199, 34767818800, 57201005871, 7004986802, 6602298930, 57196831924, 54884366900, 7005528886, 7102987447, 6602540728, 7004527801, 36008009400, 57196993972, 37008903100, 57191404349, 57191415736, 7003603523, 6506659527, 54884621000, 56933315400, 55937613000, 55062302800, 56472827600, 15519657300, 36476130900, 15837504600, 23477258200, 6504263898, 8339921500, 6504746463, 7005707872, 36610127200, 56024332000, 7003806307, 35325558500, 6603015013, 6504217061, 6506243815, 34877489000, 57190584938, 7004306539, 57188672618, 57205167599, 6701781360, 57204643314, 23566800500, 25639816700]","Romania"
6602915022,"[55329340800, 57194624376, 6701342983, 35226923400, 7003689746, 55168033300, 56692364700, 36037904800, 6701505569, 57196873251, 36056447400, 55409973800, 8297252400, 56959692600, 7402667704, 7201374020, 37034089800, 56625267400, 6602915022, 24331346000, 56684101200, 38562040400, 55798706000, 26665759700, 57194619477, 55907360600, 42761052000, 6602802789, 24773636200, 7003344745, 36624421100, 57190193007, 36349647600, 35732263800, 7005653243]","Romania"
6602920556,"[16022515200, 55876816900, 55338448900, 25723186700, 55247606800, 35331834900, 6603934747, 8546260000, 55767700000, 9633457700, 15923953700, 7007167524, 36024062500, 6604062248, 55317609000, 24467407400, 16067411500, 23392288300, 56559520300, 35615238700, 34972964400, 7103389744, 24391349300, 7004272190, 12784155200, 15128692800, 35957449800, 56310371400, 6701536842, 56689012300, 7801621069, 7006078542, 14010786900, 35463126100, 24178594900, 26029914200, 8947191900, 55807902300, 36847031900, 55320367200, 55923439200, 35145216100, 55922167400, 35550570600, 6602920556, 6603582061, 23005226100, 7005371513, 15128988800, 35240724100, 56786328200, 24484051600, 6602307735, 56643727000, 35147116700, 57189027997, 7005845150, 55346749600, 36242339500, 55925321900, 56115017900, 7102575279, 7102933168, 56506650800, 57191058092, 56187730100, 54407301300, 56808683700, 35247506100, 36024252600, 57194400444, 56397542600, 56447283400, 36658986200, 6701544669, 13806488800, 7003818211, 7004791525, 57200334055, 14049581800, 36547924200, 55428440300, 57203077873, 10045843700, 7403518200, 6603847417, 6506034949, 15768982800, 6701750037, 6602380062, 7006518049, 57203052836, 24821406000, 15061380400, 57113514800, 56186726200, 7003800379, 14031056700, 6701333309, 57189236030, 8681723200, 7005790027, 56341997900, 57193008459, 56673287000, 55793187673, 54585111900, 7202624351, 56151004000, 35759212900, 46462163300, 57203700583, 50263754600, 15769550700, 6602975598, 16551353200, 36458288500, 6602473333, 56201098100, 23390414200, 56158520700, 56819819900, 6603404158, 24544944000, 36165744000, 55360141700, 55723064200, 56708113800, 6604005772, 7003957645, 56562069900, 7004350355, 27567940500, 7102705046, 56269205400, 6701439390, 9274397600, 7103413670, 6506341799, 55573260200, 56618341800, 35567030700, 25651766700, 6602760627, 36048024500, 56962742200, 56808932800, 24544637900, 7006089678, 57202969040, 55713593300, 56149945300, 55923312600, 37661923800, 35428532700, 47762083300, 37035789800, 55557670900, 55561335800, 14030984700]","Sweden"
6603019368,"[55597990400, 7003300360, 56398497800, 35789896200, 55195617800, 6602568210, 6506718739, 10440417300, 36061959700, 56168788500, 57193060883, 55965733400, 7004622872, 55313611800, 57197295123, 36932393500, 7201750063, 6603877425, 7004705339, 37112701500, 56379688000, 6701489731, 6603237443, 9036212300, 6508281937, 24338582100, 26640798300, 6603256414, 54684672100, 6701825637, 35611191400, 6603019368, 55666372200, 7004215403, 57190442095, 23099822200, 55751000200, 26642789000, 7004315787, 55918543500, 20933591700, 56045992600, 7006182046, 56120825000, 6602109097, 55252754600, 36338219700, 16310614200, 6506896571, 6602913471, 55532574400, 6602548927, 7003664578, 22934844100, 6701782730, 17434167500, 55357499600, 6602321623, 6603707607, 7801509089, 7005109986, 25947369700, 6603715830, 56506891000, 35753064700, 7006003966, 56013689600, 16458468100, 56227982600, 25723841800, 6603293965, 6603817230, 7003264271, 26531709200, 6701625106, 7006422293, 35737003800, 6603068697, 6602799898, 55921426200, 7202903333, 6701450534, 57203053351, 6507110186, 55820441900, 6506647855, 55533038900, 14521851700, 6603459390, 24168984900, 6506873680, 6602877783, 55924064600, 6601956193, 7005333859, 6602922339, 6506315107, 8354788200, 6603637098, 6701693295, 6603801459, 7004570486, 15754676600, 57016764800, 57190072706, 56397402500, 7006115717, 57194179974, 6701734283, 7003740559, 37052710800, 35607799700, 9846575000, 55892863900, 55397648800, 9043344800, 54399393700, 7005250471, 35416421800, 55573554600, 55597806000, 57204236209, 57188825520, 7005308340, 12778362300, 6602860989, 55552514000, 35428678100, 56328714200, 7003700196, 23392355300, 36057468900, 6602715117, 12754006000, 6602142193, 56032059900]","Slovenia"
6603024958,"[23007590400, 56809382400, 6603523595, 39862314000, 25930132500, 56298170900, 55897560600, 17347519000, 14027062300, 7004255264, 35193961000, 36508977200, 56376514100, 15019722300, 22734064700, 6603024958, 35198068800, 6602583113, 54387316300, 41761942100, 54400713300, 56428723800, 56200687200, 25122269800, 35616021100, 14059528300, 26036757100, 7005522039, 6603373694, 18634896000, 37021216900, 7003750533, 16246441100, 24333698700, 55316226700, 6602285720, 24829019800, 14821352600, 55806120100, 57000505000, 12790589100, 9633908400, 26422644400, 6602880697, 6603413691, 56022852800, 35302942400, 57197123273, 56808721100, 7004107469, 6506362063, 25122210000, 7801661135, 24830118100, 55667062500, 23007627500, 7103400688, 55202294000, 7102122228, 36462816500, 55971573500, 54941309700, 7005906188, 6602572052, 56780366100, 16305439000, 23011542300, 6701761310, 6701795616, 56809233700, 16309218600, 6602324266, 7407117611, 55695671600, 55382562100, 8287679800, 57194617657, 34869729600, 57196575554, 16188201800, 57196008786, 14054812500, 25638253400, 57198300510, 55370178400, 56353077600, 7004087660, 56426962800, 55731393400, 55428174200, 6602760059, 57197882237, 36959331200, 55346215300, 7003768709, 7005919622, 7003329418, 36508928400, 8630003600, 8675831700, 8912286100, 56429380500, 55429538200, 7004927899, 55337855900, 56353036700, 7202464158, 54400942500, 56809300900, 6506119598, 7003647919, 57204511154, 7403458485, 18038415800, 56110906300, 7004137414, 7004006343, 6603114962, 56429638100, 56028660700, 7004409312, 55032300000, 6603320802, 55246034400, 16024060900, 35145818600, 7202939880, 56216645100, 7006292973, 56808380400, 9636155900]","Slovenia"
