"id","co_list","country_origin","cited_by_count"
36049973800,"[7003511300, 10539003400, 7003715592, 7004831755, 35431781900, 7201759245, 16463009300, 55487922200, 55855171100, 36038586400, 55534140961, 6603923489, 36049973800, 7202464298, 7102660141, 7202856494, 7005698612, 7203007545, 7003590721, 7005101634, 7403189829, 22964267600, 7101688913, 57195297876, 7102156885, 7005835864, 7007068767, 7004455521, 6701569129, 55157746800, 7005675121, 55259634800, 7006456440, 7004353657, 7406741118, 9248400000, 8862249600, 7007002243, 22970477700, 7006014596, 22968574600, 7005073045, 55555769500, 7004916380, 7004908198, 55268741800, 22962041000, 7003424940, 57197425338, 7404888764, 7003264704, 56250274500, 55726972100, 36481237700, 22960717000, 7202549963, 8400682700, 56213154000, 7005277905, 7003349205, 57198508758, 13605930200, 7006477530, 7004086491, 7004466398, 6603006688, 7103325922, 6603220711, 7202783465, 7006549228, 22961862900, 57203440889, 7003341050, 7103396603, 57197110012, 22960360700, 7005052673, 7006820610, 7102608642, 6602897156, 13105221900, 7004277007, 35493514000, 7404269843, 6603595032, 7006920473, 6603081498, 7006233373, 7005824797, 6603218205, 7406427431, 56870780200, 7401574189, 7006487346, 8556501300, 6506099512, 7006580545, 7101965635, 6506991943, 15842708300, 7003812687, 22961650000, 16221058900, 9248399700, 7003494236, 24081239900, 7005165917, 6602477408, 7007029603, 7404405605, 6602078054, 7101945714, 6601966450, 8964131700, 7006294397, 7203066237, 7006009729, 57197153153, 9239633800, 7401453459, 7403486615, 16474261400, 7202386332, 7103255965, 55171507100, 7003517343, 7006374813, 7006252448, 35450534300, 7005921700, 7005284775, 35493925800, 23153872300, 35374741500, 7003578807, 7202888632, 7407056314, 7005141435, 6701469120, 7006952900, 36832962500, 7005856203, 7403468236, 7006146512, 35451679700, 6603366360, 7202054618, 7004462042, 7101642203, 7101962208, 57197588963, 7007079915, 7004442091, 7103050223, 7003696623, 7101636597, 7004511733, 7005475323, 7003561980, 7101962239]","Germany",45473
35227145000,"[35277939200, 7005177859, 35227029000, 15840725000, 7004114442, 14045516300, 55730111500, 6603050511, 56029998100, 56213695000, 35227241500, 7101707295, 24758748200, 29867458600, 7004125229, 35227735600, 8697482800, 35227935800, 35313674300, 7004880447, 56448168000, 11038875200, 35315141700, 7004025928, 35315034700, 35313916500, 35228143700, 56448183900, 55444194400, 7004821600, 7102422627, 35228083300, 8637926500, 35227524200, 55239594600, 35313941100, 55538312300, 35313561200, 57203215992, 35285430400, 15756410500, 7006272136, 6603735688, 35277421200, 35227667600, 56520493200, 23494961300, 35926846100, 7201565848, 35227637400, 29767622300, 36041136800, 35227432100, 6507651237, 56233925800, 56448239800, 24299427000, 57201369275, 7102479035, 7007049415, 57203228874, 37036023500, 55537591500, 7004393676, 8247717600, 55537812200, 16246475500, 6603673326, 55536834800, 35228077300, 35285715700, 35226955000, 6701833984, 35227756800, 35227863300, 35227095300, 7101874441, 57189274377, 56074693900, 7202041613, 35227026700, 13908298000, 35225690400, 35228024100, 35227042600, 35227145000, 24375945000, 56272264500, 35278754100, 25940940600, 24758135100, 26653985600, 35227566400, 35193761600, 7005034817, 6603210566, 35227651400, 56029882700, 29767730000, 56448147800, 35227667800, 36124218200, 35227876700, 35228068700, 56448126300, 14628375900, 35274511200, 35227603300, 8306365800, 7003889515, 56795009900, 35227974000, 23010348400, 6701861745, 35227005300, 35227670900, 7102105463, 29767621500, 6602082691, 7006820740, 36170906500, 55538168200, 35227298700, 35227306900, 35227362200, 8083003800, 35278220700, 38762508700, 7006961565, 8394675100, 35227664800, 8094788000, 23493456800, 7004015014, 35285477800, 37093955500, 55538128300, 35227088300, 35313283500, 57201370049, 56597596100, 35226997700, 35227923400, 35228093900, 35227633100, 35227214800, 7006485458, 35227743700, 15755308500, 15755218900, 56217303000, 35226919900, 35314113500, 7007073760, 25943404000, 35227926500, 35227721200, 35278835700, 35227157500, 7005863934]","Italy",45472
35313279200,"[25223808000, 35227029000, 7004243465, 56448127500, 35227276300, 35227967500, 35278437900, 35350915600, 55536421400, 35227173400, 35239832600, 26032604700, 7004608031, 55182548000, 35227147300, 16476081700, 35226976300, 35278765100, 35313674300, 6602446917, 7401839687, 6603822154, 35388173900, 35315034700, 56448082000, 35285982800, 15848777300, 57203072085, 8062387800, 7005176922, 35354027100, 55444194400, 56210543200, 10041045600, 26657945700, 24764445800, 13611921000, 6701455465, 35313561200, 35313296500, 56251754100, 7003831414, 35227356800, 15029012100, 36051279500, 35227138700, 8078236300, 35277421200, 12758816400, 56448126100, 7402103446, 9276392600, 10044981400, 35227859100, 36041136800, 35227432100, 7401547428, 55763380900, 7004135079, 35227359400, 56770864300, 35227508400, 6701742771, 35228075700, 7005432509, 35227460800, 26655198400, 8385109700, 35227652300, 56030532300, 57203053263, 35228082900, 24724774100, 56448199900, 35313279200, 10041099500, 35313338100, 35278726900, 29767447800, 26656087800, 6603959547, 35227867900, 6701833984, 8903076100, 35222026500, 36123824900, 35227095300, 57189274377, 35227367700, 35314689300, 35278341400, 26426991900, 14634343200, 7006210344, 7006567214, 34975082800, 56681783600, 35278754100, 17434700600, 26424873800, 6603680587, 35285780300, 35226977100, 35228001100, 56448212300, 7004261199, 10041449300, 35227987800, 35228068700, 24827940700, 10042327900, 35277909500, 35227164000, 7005520224, 35227040100, 35228076900, 35235133800, 6603921769, 7003889515, 35227214700, 35227270000, 35227990900, 7102105463, 23094469500, 6506430338, 10044736900, 7403505046, 7004149654, 35228211100, 35313523100, 35227732900, 35227975600, 16239550900, 57202224055, 56448143800, 55663482300, 10043441600, 56597596100, 35226997700, 15835356100, 34573766600, 35227923400, 35227249100, 26326879700, 25222470100, 35221420500, 55136432600, 35227056600, 35226979800, 34869079000, 34770753500, 24397155800, 35577656800, 6508005859, 35227606500, 14823873000, 35227089900, 35286012400, 35278835700, 56266095100]","Germany",45470
35315034700,"[56211609600, 7005177859, 35227029000, 8790523400, 7004243465, 15840725000, 35350915600, 35227050000, 16245067800, 55536421400, 35227173400, 35239832600, 34874550300, 35227241500, 56973638700, 26022052400, 56448262200, 35313674300, 35315141700, 35315034700, 56448082000, 35285982800, 35228143700, 7004583006, 55444194400, 7004821600, 10041045600, 8394184800, 35227660900, 13611921000, 55538312300, 24759022700, 35313561200, 56236454000, 35313296500, 7003831414, 16246011000, 15029012100, 6603735688, 36051279500, 8078236300, 56448126100, 35926846100, 7201565848, 10044981400, 25821787800, 29767622300, 57203049632, 35227432100, 12759080100, 6507651237, 7004135079, 6701742771, 35228075700, 56448239800, 24299427000, 7102479035, 15037645500, 35227460800, 7007049415, 57203228874, 7004393676, 56030532300, 35226999000, 8867323100, 35313279200, 35227980000, 7006843617, 35226989800, 35227147500, 10041099500, 6603673326, 35228077300, 35313338100, 35221515000, 35226955000, 26656087800, 6603959547, 35227867900, 35227727100, 8903076100, 36123824900, 35227095300, 7101874441, 35227026700, 7202041613, 36171001100, 13908298000, 35314689300, 35227964700, 35228024100, 7006567214, 56681783600, 56272264500, 35278754100, 35194478900, 25940940600, 24758135100, 35227566400, 35193761600, 35226917700, 56448212300, 8928459600, 10041449300, 35227667800, 35227987800, 35228068700, 56448126300, 35221732700, 10042327900, 56261604700, 35227040100, 35227837800, 7003889515, 35227214700, 6603122027, 56795009900, 23010348400, 35227990900, 35194497400, 29767621500, 6506430338, 6602082691, 7006820740, 10044736900, 55538168200, 35193924500, 35313523100, 8394675100, 15741388700, 8094788000, 35285477800, 55538128300, 35313283500, 6701807023, 7102208949, 56448143800, 7003604925, 10043441600, 57201370049, 56597596100, 35226997700, 35227923400, 35228093900, 35227214800, 35227056600, 34869079000, 24397155800, 56217303000, 35226919900, 34770753500, 7003879901, 25943404000, 35227606500, 35227243500, 35227089900, 35278835700, 55580574200, 7005122554, 35277909500]","Belgium",45464
8791909900,"[7005177859, 35228112900, 14056004100, 25935901700, 8790523400, 55537749000, 35314952200, 15840725000, 8791909900, 36143231500, 8578525200, 7406735899, 6508081696, 7006067236, 35221177400, 56448262200, 11038875200, 7007131716, 35315141700, 15738032200, 35315034700, 35285982800, 35228143700, 35227891800, 16246899800, 7005176922, 7004583006, 55444194400, 7004821600, 35285768800, 8394184800, 55538312300, 24759022700, 6602104430, 35313561200, 56236454000, 57203215992, 16246011000, 35227241600, 55172704900, 7401702536, 6603735688, 24759435400, 6604029581, 35227667600, 56520493200, 23494961300, 35926846100, 7201565848, 35227509400, 29767622300, 35285898400, 12759080100, 6507651237, 35227508400, 6701742771, 35228075700, 24299427000, 56870887100, 35227460800, 16411691200, 35227618500, 7007049415, 35227622600, 35227037900, 55537591500, 35228082900, 35226999000, 56448238300, 35315148000, 35227493600, 7006843617, 35226989800, 55537812200, 8791870700, 6602976492, 6603673326, 55536834800, 56448211700, 35278394100, 35227851000, 35227727100, 7005909244, 35227095300, 35100110600, 7101874441, 10639199500, 56448159500, 35227026700, 36171001100, 8790525200, 13908298000, 24759233300, 6701632283, 35225690400, 36170842400, 55995576100, 8791919400, 7006567214, 26326762800, 56272264500, 35278754100, 35194478900, 35193761600, 6603210566, 36148321100, 35226977100, 35228001100, 35100120400, 35227155800, 6601931097, 35228068700, 56448126300, 10042327900, 35221387100, 35227603300, 35227837800, 23010348400, 12796451700, 35278858100, 6504592246, 29867504500, 35194497400, 29767621500, 6602082691, 16019870600, 35193924500, 35227362200, 8791944600, 7006418936, 8394675100, 8436223900, 35227664800, 8094788000, 35285477800, 55538128300, 35313283500, 16246113200, 56025381300, 16239550900, 10043441600, 57201370049, 56597596100, 35226997700, 35228093900, 35227743700, 56217303000, 35226919900, 7007073760, 55580574200, 6701738986, 35227089900, 7003663342, 15825660400, 35227055600, 35278835700, 12755098100, 35228151800, 7005122554, 56266095100]","Austria",45461
35227509400,"[7005177859, 35228112900, 14056004100, 7006316549, 35227029000, 8790523400, 55537749000, 7004114442, 14045516300, 55537292300, 8791909900, 35314952200, 15840725000, 36143231500, 35227399700, 8046919200, 6508081696, 7006067236, 7004125229, 35227735600, 8697482800, 56448262200, 56448168000, 11038875200, 35315141700, 7007131716, 7004025928, 35285982800, 35313916500, 35228143700, 35227891800, 16246899800, 7004821600, 35285768800, 35313941100, 55538312300, 56236454000, 7007049847, 57203215992, 35227241600, 7006485633, 35285430400, 55172704900, 7401702536, 35277421200, 35227667600, 56520493200, 23494961300, 35926846100, 7201565848, 35227509400, 36041136800, 35227432100, 6507651237, 35227508400, 35227905200, 24299427000, 57201369275, 56870887100, 35227618500, 7003925191, 35227622600, 7007049415, 37036023500, 35227037900, 55537591500, 35226999000, 35315148000, 55537812200, 35227719400, 8791870700, 55536834800, 35228077300, 35285715700, 35278394100, 35227851000, 35226955000, 26656087800, 7005909244, 35227756800, 7003825410, 35227095300, 35227863300, 35100110600, 7101874441, 10639199500, 56448159500, 35227026700, 8790525200, 13908298000, 6701632283, 14634343200, 35225690400, 36170842400, 35228024100, 55995576100, 35227042600, 8791919400, 56272264500, 25940940600, 26653985600, 35227566400, 35193761600, 6603210566, 36148321100, 35226977100, 35100120400, 56448147800, 35227667800, 6601931097, 35228151800, 35227876700, 35221387100, 35274511200, 35227603300, 36489311600, 35227974000, 23010348400, 12796451700, 35227670900, 6504592246, 7102105463, 35285428600, 35278858100, 36170906500, 35227520900, 55538168200, 16019870600, 35227362200, 8791944600, 8394675100, 8436223900, 35227664800, 35285477800, 55538128300, 35313283500, 16246113200, 56025381300, 16239550900, 57202224055, 56266095100, 7003604925, 35226997700, 56448237000, 35228093900, 7006485458, 35227743700, 26326879700, 56217303000, 35314113500, 7007073760, 25943404000, 35227926500, 7003663342, 15825660400, 35227055600, 35278835700, 7006418936, 35227157500, 7005863934]","Austria",45440
35227095300,"[56211609600, 7005177859, 35227029000, 15840725000, 14045516300, 36143231500, 35350915600, 35239832600, 55536421400, 16245067800, 35227241500, 7101707295, 24758748200, 56973638700, 8697482800, 35227935800, 56448262200, 35315141700, 6602446917, 7401839687, 7004025928, 35388173900, 35315034700, 35285982800, 35228143700, 57203072085, 8062387800, 7004583006, 55444194400, 7004821600, 56210543200, 7102422627, 8394184800, 24764445800, 55538312300, 24759022700, 55134357100, 35313561200, 56236454000, 7007049847, 16246011000, 36077110400, 35285430400, 55172704900, 7006272136, 6603735688, 24759435400, 36051279500, 56448126100, 23494961300, 35926846100, 7201565848, 35227509400, 25821787800, 29767622300, 57203049632, 7401547428, 6507651237, 7004135079, 6701742771, 56448239800, 24299427000, 7102479035, 15037645500, 35227460800, 7007049415, 57203228874, 35227652300, 7004393676, 57203053263, 35228082900, 35226999000, 35313279200, 35227980000, 8247717600, 35227147500, 6603673326, 7006469870, 35228077300, 35285715700, 35226955000, 35227867900, 35227727100, 8903076100, 35227863300, 35222026500, 35227095300, 7101874441, 35227026700, 7202041613, 36171001100, 13908298000, 35227964700, 36170842400, 35228024100, 35227042600, 7006567214, 56272264500, 35278754100, 35194478900, 24758135100, 35227566400, 35193761600, 35226917700, 6603210566, 6603680587, 35226977100, 8928459600, 56448147800, 35227667800, 35227155800, 35274511200, 7005520224, 35227040100, 35227603300, 7003889515, 35227355500, 35227214700, 6603122027, 56795009900, 23010348400, 35278858100, 35194497400, 29767621500, 7006820740, 55538168200, 7006417288, 16019870600, 35228109200, 35193924500, 7403505046, 35278220700, 38762508700, 8394675100, 15741388700, 8094788000, 35285477800, 55538128300, 35313283500, 6701807023, 7102208949, 55663482300, 7003604925, 57201370049, 56597596100, 35227923400, 35228093900, 35227214800, 7006485458, 56217303000, 35226919900, 35227606500, 14823873000, 35227243500, 35227089900, 15825660400, 35278835700, 55580574200, 7005122554, 7005863934]","Belgium",45428
36039440700,"[7202545664, 8879428100, 56544989700, 55929087500, 6603829772, 7404362772, 7006628885, 6507328020, 7003568153, 7102759450, 35726087200, 35387309100, 6505961009, 56293864500, 6603605046, 7006818359, 16686675000, 7003306043, 55620541500, 7005014078, 16067342400, 7004443213, 7201625176, 7201942105, 25723793000, 7005841005, 6507973230, 7004551802, 36546610300, 8298661500, 57202594429, 7005987454, 7202604672, 6602854016, 7004585095, 6508093584, 57195224220, 7004833949, 7102360735, 6602369700, 56997996200, 35273708200, 7005904555, 7404869804, 12446461100, 16471950000, 26530778800, 56183962800, 7103338177, 56765542600, 8536055500, 7005806285, 8528968400, 16443903700, 14323878100, 57191421652, 57198208215, 19335675100, 7006688992, 7202579169, 56839845600, 56638514400, 7004057317, 7005994224, 7005817585, 6603553522, 35495844600, 55217380600, 7007069953, 7202637569, 7005283078, 7201491207, 36041337100, 7202546957, 23969375500, 36063907600, 7005389590, 7102928664, 36812212000, 7004195621, 26031164200, 7403018025, 54418863400, 23988928300, 10439885100, 36039440700, 7405630271, 12775112000, 7006576454, 57202706249, 55206006100, 57200634712, 16244039000, 54403556700, 7102375775, 24173186400, 25925881700, 7005005671, 56225431400, 35514097000, 7202532716, 8407353200, 7003817841, 7201663346, 7101714805, 7402067319, 7101910395, 57192872316, 36519775100, 6505764222, 7004318080, 7007039361, 56305276800, 7006205830, 7003437964, 6602985871, 7004673936, 55865566609, 6602463634, 7006550419, 7203067796, 14009446800, 6701695896, 15123093400, 25026995100, 7201970589, 56041143200, 6701698980, 7201770409, 7005772202, 15768912300, 7005225389, 55447124400, 7102929844, 15765938100, 35847251900, 7004713405, 6701643200, 7102631883, 56146609100, 15759396300, 7101978062, 55798299600, 7403985361, 7003742162, 56346677200, 23088300500, 7004026327, 14055498200, 9335869400, 57202101733, 16680717800, 55442829800, 7003462639, 7101671408, 6602521073, 7404445681, 7404255219, 17934310900, 22957018100]","United Kingdom",45411
7006603224,"[14826956800, 16427686400, 35228160000, 35278310400, 35227839500, 7201489423, 24759171600, 55412398100, 22996961300, 35278424600, 7401512474, 8903094300, 35227143200, 35278176800, 56945748000, 35227736100, 16305700900, 6701387820, 6602918957, 35228222000, 7007004208, 55345956400, 7004942393, 6603098169, 35763389500, 56250753600, 36123760200, 35227785300, 9744960600, 6602568283, 57042385500, 6603371615, 56438617700, 7006816869, 8791901800, 11040657000, 6602130032, 34875711100, 35227979900, 35277567100, 7101740670, 35314640000, 35233692800, 14066293900, 35228128400, 35227287700, 35228145300, 35278014100, 35227035800, 35227279000, 35285467800, 24286696600, 35227513500, 56978617500, 57202563228, 35354493600, 35314583200, 57202562723, 35227973800, 24442335400, 6602368174, 34570415800, 8292975800, 7005583039, 35227947200, 35227294400, 57202557635, 35226978500, 35228040900, 6701865667, 35227968200, 35228065500, 35229426400, 26326821600, 56808144100, 55140235500, 7203060975, 35227970800, 57202563828, 57202559221, 56225278200, 7005168892, 17345167100, 8903088900, 56967694600, 35352206600, 8664424200, 56243385100, 55939346700, 7401520916, 7004974869, 6602902293, 6602174231, 35227256600, 8791928600, 35228271900, 55572118300, 35227068700, 56224636200, 35227366700, 35231590700, 6505778480, 35227374900, 56196117300, 56072575800, 7101609791, 35226934600, 26659062600, 35227194700, 7003492688, 57203199319, 35314835800, 23492055900, 6602946397, 7101750622, 7004827999, 10340537700, 10045092200, 7004562280, 35227969400, 35277889400, 7004315004, 7202597250, 7006986115, 13407629700, 35278285700, 35352197000, 24282923400, 6701677963, 56261402000, 35228079000, 24347545500, 56978892700, 7005228958, 35227012000, 56978768800, 35226990500, 35227737000, 16401910700, 7003919278, 6701620142, 31967648700, 6701493699, 35226997700, 26326735300, 35228106700, 35227607500, 6602653647, 6604079571, 35226954200, 7006603224, 56608782300, 35277863900, 7101848031, 7006058984, 8948621800, 55957278700, 7004087284, 27169600500, 8353250300]","Italy",45407
35222026500,"[56211609600, 7005177859, 35228112900, 25935901700, 35227029000, 7004243465, 15840725000, 35285691400, 8062446100, 16245067800, 55536421400, 35239832600, 35356052000, 8984617000, 15751145000, 35226976300, 35227735600, 56448168000, 55435406400, 35221100100, 6602446917, 7401839687, 15738032200, 35388173900, 35315034700, 56448082000, 35285982800, 57203072085, 8062387800, 7004583006, 55444194400, 7004821600, 56210543200, 35285768800, 10041045600, 24764445800, 13611921000, 55538312300, 24759022700, 55134357100, 35313561200, 56236454000, 35313296500, 7003831414, 7007049847, 57199170687, 36077110400, 7006485633, 35227356800, 6603735688, 36051279500, 8078236300, 56262842000, 56448126100, 35926846100, 10044981400, 25821787800, 29767622300, 57203049632, 35285898400, 35227432100, 7401547428, 7004135079, 9839391400, 7005657775, 35227905200, 6701742771, 24299427000, 57201369275, 15037645500, 35227460800, 35227848900, 35221909700, 7007049415, 35227652300, 57203053263, 35228082900, 55134092500, 35226999000, 56448199900, 35313279200, 35227147500, 6603673326, 7006469870, 35313338100, 6603959547, 35227727100, 35227867900, 35227756800, 7003825410, 8903076100, 36123824900, 35222026500, 35227095300, 7101874441, 56074693900, 36171001100, 8062393100, 13908298000, 24483342100, 35227964700, 36170842400, 35221444900, 7006567214, 35278754100, 26653985600, 35193761600, 35226917700, 6603680587, 35226977100, 56448212300, 35227074900, 35227667800, 16052512600, 35227876700, 10042327900, 26032727900, 7005520224, 35227040100, 7003889515, 35227214700, 6603122027, 36489311600, 35226950000, 35227974000, 23010348400, 35227990900, 35194497400, 8062443900, 29767621500, 7006417288, 6602251152, 35193924500, 7403505046, 6701807023, 55096715700, 57202224055, 56448143800, 55663482300, 7004642750, 57201370049, 56597596100, 34573766600, 35227923400, 57202909642, 35228093900, 56217303000, 35226919900, 35227606500, 35227926500, 14823873000, 35227917800, 35228088300, 35314769900, 35227089900, 8909214700, 35278835700, 55580574200, 7005122554, 35227157500]","Germany",45376
6603796638,"[35227020800, 35226939400, 35285554700, 6505572367, 22996961300, 12759158300, 35278176800, 35227143200, 56275463200, 35314900000, 56880484900, 7004537381, 8789233700, 22970067500, 6602433593, 24536744000, 56250753600, 35226984000, 35227807300, 35227521100, 8859589200, 57201075299, 6603962980, 35226969700, 35227857000, 8791901800, 6602130032, 35227169400, 35095999100, 25635382400, 14007209600, 56438983300, 35227424900, 35315083400, 35285865100, 56024254100, 56967690900, 6701856410, 57202563228, 36443679900, 6603796638, 56608761000, 35355952300, 7004149934, 6506108082, 55238098100, 7004944052, 56760495800, 57202557627, 35227072700, 56212783300, 7201394374, 35227648200, 8791949000, 6602398413, 24454754000, 35276889300, 6602844884, 7006229719, 57203215583, 35285639400, 35227518700, 35228214000, 36026370800, 57136438000, 57202559221, 56225278200, 8086252800, 34975054600, 35227052300, 35227670800, 8791937300, 6602902293, 8791928600, 35227435300, 56224636200, 7005041971, 7102679861, 56072575800, 15841177400, 7003560254, 7006321472, 8453153600, 35227809600, 8738691400, 35315049800, 35227194700, 6701383503, 57203199319, 35314835800, 56284115800, 35286091100, 56261416800, 56870918000, 35314676600, 24346774400, 57202566529, 7202597250, 7201726341, 35227520400, 56978846100, 36148386200, 8791859100, 7003919278, 35227962800, 7005947314, 7103383475, 56870902200, 35227168700, 10040344000, 8086257600, 10043778500, 7404420037, 35286248900, 7102845895, 6603381192, 7004674508, 35308635600, 6602909138, 6701389778, 35285663700, 16020503000, 7004705753, 35226954200, 55139879900, 7101848031, 35227000800, 35488508900, 6701513700, 6603764711, 56438900200, 7004087284, 35227290100, 55397828600, 44861256700]","Sweden",45363
56210543200,"[35228112900, 56812535300, 35278437900, 16239393300, 8062446100, 55536421400, 16245707800, 35239832600, 8046919200, 7203050016, 35226059300, 26656105000, 8697482800, 35227372600, 56566239800, 35227935800, 6602446917, 7401839687, 15738032200, 35388173900, 56802829900, 35285982800, 35226940500, 57203072085, 8062387800, 56210543200, 10041045600, 35228083300, 24764445800, 35285610600, 6701455465, 16244842600, 35275950700, 35313561200, 35226934900, 7007049847, 57203215992, 35285430400, 7006485633, 7201809027, 36051279500, 6604029581, 12757293200, 6701436560, 12758816400, 56448126100, 36170732700, 35285898400, 35227432100, 7401547428, 55763380900, 7004135079, 35278009000, 35278294700, 8431113900, 26032521900, 7005657775, 57193352882, 6701742771, 7004601525, 35227503800, 6701680828, 35227460800, 16411691200, 8385109700, 35227652300, 57203053263, 35228082900, 24724774100, 35313279200, 35285669600, 6603133158, 15728237800, 7005864683, 35227365100, 7006469870, 55536834800, 35285715700, 35278726900, 35278394100, 35227756800, 8903076100, 35227863300, 35222026500, 35227095300, 7101874441, 10639199500, 7102648082, 6506398488, 6603119897, 7004016414, 14634343200, 34880546600, 16244924200, 35313280300, 7006567214, 34975082800, 6602698033, 6701626683, 35227566400, 7005224262, 35227651400, 6603680587, 35226977100, 7004261199, 6508136785, 7005088084, 35227667800, 35227876700, 24827940700, 57042379100, 56261604700, 35227164000, 7005520224, 12758684000, 26032727900, 35228076900, 35227603300, 6603921769, 6602912106, 7003889515, 35227214700, 7103118190, 6603694965, 7005612406, 7102105463, 6504592246, 7004908411, 23094469500, 6701729170, 7403505046, 7004149654, 35227362200, 35228151200, 16029332900, 16245640100, 35285477800, 55538128300, 35228206000, 56025381300, 16239550900, 55663482300, 7004642750, 15063819200, 6602116545, 15835356100, 6603900870, 35227923400, 35286022100, 6603496404, 56810711000, 35227052000, 7006806499, 14823873000, 35227917800, 8909214700, 35278835700, 12755098100, 22938714100, 35227157500]","France",45359
24764445800,"[25223808000, 14056004100, 25935901700, 35221072900, 35227029000, 7004243465, 15840725000, 35285691400, 14045516300, 35227276300, 35227399700, 8062446100, 16245067800, 55536421400, 35239832600, 34874550300, 35221660700, 35227420700, 26032604700, 35227147300, 35226976300, 35227372600, 35221100100, 6602446917, 7401839687, 15738032200, 35388173900, 35315034700, 56448082000, 35285982800, 35226940500, 57203072085, 22135996500, 15848777300, 8062387800, 35222315100, 10041045600, 26657945700, 24764445800, 13611921000, 16244842600, 24759022700, 35222830700, 35313561200, 35313296500, 35226934900, 7003831414, 35227241600, 35227356800, 36051279500, 35227138700, 8078236300, 12758816400, 56448126100, 10044981400, 25821787800, 29767622300, 35285898400, 35227432100, 7401547428, 7004135079, 26032521900, 6701742771, 24299427000, 15037645500, 35227460800, 16411691200, 26655198400, 55290965700, 35221909700, 26655607500, 57203053263, 35228082900, 24724774100, 35226999000, 35227293400, 35313279200, 35221183200, 35226989800, 15728237800, 16245575400, 35227147500, 35227365100, 35313338100, 26656087800, 35221515000, 6603959547, 26656377600, 8903076100, 35222026500, 36123824900, 35227095300, 6508017927, 10639199500, 35227026700, 13908298000, 24759233300, 26426991900, 35221444900, 34880546600, 35227507500, 7006567214, 34975082800, 26326762800, 17434700600, 26653985600, 35193761600, 35221853000, 6603680587, 35226977100, 56448212300, 16052512600, 10042327900, 26032727900, 35277909500, 35227164000, 7005520224, 12758684000, 35227040100, 7003889515, 35227214700, 23010348400, 35227990900, 29867504500, 35194036600, 35194497400, 29767621500, 23094469500, 24544363900, 16019870600, 37002637200, 35193924500, 7403505046, 35227029400, 35226931100, 23493456800, 16029332900, 35227088300, 55663482300, 10043441600, 15063819200, 35226997700, 15835356100, 35227923400, 35227249100, 26326879700, 35221420500, 35222218200, 35226919900, 34770753500, 6603725791, 35221944800, 35227052000, 25943404000, 14823873000, 35227089900, 15825660400, 26032585200, 22938714100, 35227157500]","Germany",45303
36038072700,"[35574400000, 6602365964, 7006379028, 7006935573, 15125985300, 24467762200, 23069455900, 7202929693, 55429050400, 7401465891, 7006912042, 7202146860, 16518701100, 7006826028, 23067091500, 6506714678, 57191267385, 6701505083, 6603722820, 7003434565, 6602690118, 7201653324, 7102212687, 7004665426, 6507579476, 7006216277, 7202148950, 24447740000, 35519065700, 7101973605, 7201542249, 6604088426, 6603627625, 6701740146, 7102438522, 55685417600, 7006497922, 6603584654, 7005516432, 56724311700, 8550265500, 7201816735, 16061454500, 7401881766, 55950457000, 6603926697, 7201982123, 6603413675, 7007124153, 7403919546, 7004235962, 15621150400, 7003619019, 35474103500, 57203381456, 7006867152, 6603589841, 56393058000, 7404327638, 35452023000, 55980919000, 7401685720, 7005249765, 35445844200, 12345377000, 7003353323, 7003839725, 22835044600, 7102544124, 6701845244, 7201831166, 7006755582, 23069190400, 23103639300, 7005542662, 7006918410, 6508236045, 7404582158, 57196232975, 7006020368, 6603378452, 7005277973, 55667167000, 7202417433, 7005147418, 6602608920, 6603616540, 24288252700, 6508352284, 7006220579, 55667277100, 35982762800, 36972484400, 7003640114, 7103273267, 7006705975, 6701730618, 7102212922, 35601680700, 7003655997, 15129544000, 7501883208, 7006210378, 23055047500, 7005179725, 7402275152, 6505775443, 35486769500, 6701688669, 7006020963, 7103304547, 7005144932, 7101729126, 15920518500, 8079729000, 7004238191, 55667513200, 23067103600, 6603871092, 36038072700, 7103172988, 7201759102, 36039126400, 7102714758, 55667196300, 7402424205, 7006019469, 7004197775, 14522914200, 7003831706, 56253981600, 6505901986, 6701494699, 56164432300, 35595677100, 55732103600, 8216609200, 7005398973, 6701408701, 57203299777, 8087887300, 7403719120, 7003719637, 7004541400, 23066049500, 7202156005, 7006047719, 6603434983, 7006312425, 56292711400, 7004167659, 36041080300, 6701609454, 7003598319, 7202041328, 7202865138, 35820006900, 35957773300, 57200172024, 7408259583]","United Kingdom",45301
