"id","co_list","country_origin","cited_by_count"
7005054642,"[55326476800, 19436432900, 15847649800, 56608677900, 7006739981, 7004453901, 7003607065, 7006156319, 55880484900, 7005871141, 35556875300, 23488207400, 7004407852, 6701756976, 55952369200, 12785960500, 56367519800, 36043939900, 35379722300, 7101690947, 24341164100, 7005077062, 7405758539, 37118034000, 36787337300, 25223607900, 48261022300, 22939230300, 15845871200, 7004526177, 35410005600, 55276335200, 15847752800, 55435793000, 6701490290, 55641083000, 7102410874, 35468607100, 55408570500, 27267616900, 16197605000, 35477715600, 7101934743, 9532482200, 15069928600, 55508644000, 57200298657, 25943775400, 7402108587, 56236886700, 57198359213, 15761089200, 7005054642, 7005258418, 55577438900, 7102064311, 56276685500, 56850893000, 7004810446, 7003388111, 57188957917, 7102332639, 57196558560, 7006992108, 56266405100, 7202687730, 35487136500, 55661178100, 6701718262, 6701404406, 16502679800, 7006165238, 7004695294, 11140038400, 7006735617, 56563940100, 6603981067, 55762540300, 57028972300, 13409729300, 7003537686, 7005789467, 57202660636, 8514343200, 57188952864, 7402779940, 7102959910, 7003872039, 7003631913, 57189139245, 56382583600, 55572292400, 7005379894, 56717107000, 24377177400, 36079683900, 14028496700, 7202439488, 56699775300, 55451647300, 7006499657, 57203238221, 7005733711, 37116722000, 7005577555, 7102806362, 36051313500, 7103236448, 6602191200, 7101884257, 55917600100, 55505585000, 35488177000, 16836161900, 7402870125, 13806824300, 7004091760, 13008018800, 6603707763, 55222026100, 7202276220, 16835708800, 57191506816, 7401870210, 16743548800, 7005285252, 6508275592, 17736725500, 7404202381, 35353472400, 7801560471, 55605763483, 6603968927, 14623120800, 7102755745, 22136848800, 35274935200, 7003970466, 13806203300, 55306277800, 16678518700, 57203646381, 7006256559, 36665018800, 7006227898, 36904712700, 7004450759, 9533655500, 7006581196, 7003719630, 35206359500, 13907778000, 53868601300, 55249097700, 55532860900, 12776717800, 57191626227, 55636800500, 7004707831, 35548399100]","Denmark",16643
7101640481,"[8109862400, 16026560000, 7003643908, 6701862918, 57198319623, 7005829640, 37075592200, 35176242700, 6506550286, 7003979793, 7005900818, 7004311571, 36037127700, 7006488095, 35391277600, 7004884514, 6701750825, 6506609717, 7006225463, 37101731900, 7005548096, 7402489924, 22836792900, 57197666887, 14061821000, 57198179401, 6603966539, 24333249100, 7402385486, 7005971535, 35477957200, 36543019600, 18040457300, 7004338261, 7003479639, 57196532313, 7403122266, 7005328988, 7004180071, 55221034600, 7101963879, 54784414200, 7004037234, 15728874100, 23028155000, 12645003900, 7202023037, 9844133000, 57197670537, 7006547601, 7003666065, 7005056660, 6701326488, 55457384600, 7004527770, 55416543900, 7006972574, 7407985311, 6506917536, 7102957218, 35464360100, 7102506661, 7003504293, 7005829796, 56276165800, 57197377193, 7006251179, 7006769327, 6701762223, 6603926707, 8415535800, 7006383295, 16452898500, 7101670085, 6701546693, 55893299400, 55664141000, 7006497484, 7004196556, 55246203600, 55314670800, 7005547218, 7003725526, 7102756567, 55157435100, 54890124000, 7006876897, 15048575200, 6603705571, 55939373800, 35812171500, 35855145200, 16023046900, 7102213366, 6603432701, 54884345600, 6506265858, 7003705093, 57197094667, 35571999500, 35076106000, 55398806800, 55674309400, 6602165528, 7403347743, 7006032160, 7101640481, 7403541791, 7004235555, 9842628900, 6603186469, 7202993447, 7003802411, 7006081837, 6602652461, 7006291764, 35110370100, 7004092729, 7102490450, 7004201815, 7006085977, 7005095769, 6603346265, 15756363100, 15838871900, 7005811038, 55570502500, 35591498600, 7102271338, 6701831533, 16438614900, 23993789300, 35228212600, 49862951300, 56963525000, 6603948937, 6701504907, 35602005900, 34770189200, 14521425300, 57198022554, 6603385245, 24787255200, 57202659236, 7102918572, 15726057400, 35420376000, 16067474900, 55920836600, 24177559000, 14019303900, 54884553700, 16493073900, 55657093100, 7004482030, 8415535600, 7005976051, 23991462900, 7005266421, 53871825400]","Germany",16643
35407336900,"[7102011395, 56965264900, 23068821000, 55464968200, 7102183443, 23072033300, 6507531287, 7201919001, 23054211100, 16048036900, 7402245159, 23062889000, 7101856305, 7003907122, 6506393138, 23069160500, 7004663350, 7401456186, 7003518011, 23044878400, 24516456000, 37019803200, 15074668100, 6602366027, 7102151248, 6601931347, 6602690646, 6508001883, 7006318172, 23074475100, 57194220640, 6602999909, 23056068200, 23063496300, 7005108335, 7102221942, 7102566006, 16047419000, 23065863800, 7003352697, 7005740668, 16036351100, 36853724300, 6602548877, 23001261200, 23071848600, 23038265500, 7202867357, 23071289500, 23038589600, 7006185635, 23068379300, 23064321700, 7004710566, 23068421800, 23072876200, 7004983981, 35271032500, 7202650805, 6701399223, 23056751800, 7006377672, 7003548361, 16059050700, 7004134095, 7201380052, 7402725590, 7006761179, 57197988574, 23072562400, 6603258595, 15068240100, 23000361700, 57101225700, 15041313000, 6504222441, 23065914600, 23002597100, 55433227500, 23070765300, 23065815800, 7005774585, 35474728700, 7201661180, 7407731454, 15620384000, 55419790600, 23069893900, 6504179980, 23072445200, 16047677200, 23054759700, 15730591000, 57198222618, 7005000988, 7401998112, 23064884000, 23064171300, 23064115500, 7406141746, 23072610100, 7005614392, 24524471100, 7102114110, 7202514755, 7005948746, 23071892300, 23074315600, 23054927700, 23063499100, 56309506400, 7201517925, 7102862181, 55207895400, 6603739499, 57198113644, 57198459756, 14524904300, 7004596079, 22983242100, 7006899061, 7403430276, 23000235400, 36864606600, 7201654154, 16034569100, 7202579342, 16046246800, 57197980562, 55479658900, 35546952600, 7005136803, 6603570598, 7401511847, 23072268200, 6603575721, 7003934125, 6603842991, 55726446000, 7402842036, 16057624500, 23072323000, 7006907321, 23068640700, 22993214400, 35407336900, 23064936900, 7101972425, 55697102800, 7005464019, 57201599445, 56455864800, 6602223584, 23041016800, 7401718760, 36978061800, 56310733800, 6701677563, 56213423100, 6505530878]","United Kingdom",16619
7102225410,"[7201389568, 7102590977, 7102225410, 55956864000, 35446186000, 23109558800, 23996112400, 8856084500, 7202276888, 22959153700, 7005714983, 56257197100, 57188784185, 7004343357, 57192274495, 11140242500, 57192196164, 57204183628, 25229313100, 52263838800, 6505944145, 7101609554, 26039403600, 57193889365, 7202980439, 56489767000, 7005336664, 14825493600, 14034440800, 57192419432, 15044774000, 6603797105, 55382698100, 23396914300, 7102571137, 6508151427, 7202259076, 14060299400, 55315109000, 12754063500, 23066933900, 12041257100, 36193299600, 57202508947, 22981305500, 7004104866, 37073345700, 6602094759, 23066655400, 35593750700, 7404760750, 16404378800, 55814247600, 22633349300, 7101846709, 7005442231, 13106253500, 56405479100, 36782571200, 7006488777, 54795805900, 7102929107, 55521087700, 7004355797, 7202993366, 22956620000, 7101608678, 6508382957, 6701487854, 22433769200, 55990684400, 25825670900, 7005718268, 55587048700, 6602823421, 55747372800, 37051965700, 7406037259, 14631621900, 57068857100, 6603652372, 7005950229, 6603172630, 7003668759, 23983032600, 25229202200, 56508267800, 14009588000, 57199066923, 35931908400, 7006295857, 7003339570, 35113173300, 6602707254, 6603059000, 7102134586, 35547267900, 6602982204, 15070152000, 6701852484, 16048485700, 6506249031, 55587907400, 7006626127, 6602665808, 7003712337, 15082191700, 35346131800, 35086202200, 16231187300, 56509220200, 6601962865, 7006315381, 57190283639, 7004858232, 35497025400, 7004197241, 55657784700, 56424995200, 6602773377, 36093952900, 23490432900, 7006512006, 7006678940, 15760537500, 57192105886, 6602943393, 17346094500, 6505860517, 22960805800, 6602265512, 22958002600, 57197812652, 57193754030, 35568600500, 6603591093, 56984438200, 57198190012, 56771271100, 37079089600, 42961099200, 54795356100, 7201712584, 7004645835, 6506154955, 7402706383, 55764562900, 55086662100, 7003499991, 7007054807, 15728398300, 35759899100, 35275700700, 57201070044, 8705298400, 26425161700, 6507823588, 6507134438, 14049084400, 7004674547]","Germany",16615
7006474856,"[55666112000, 7003733511, 7006309895, 6603964940, 6701728788, 7004723223, 35380287000, 6506169881, 7004011032, 57205010457, 6701450779, 24569940000, 7007104034, 7006474283, 57200870961, 6508087861, 7003343927, 6603099192, 7005612093, 7403482175, 24355432000, 25933134400, 6701810248, 22943062600, 56374917200, 7003350099, 35419631700, 6602568278, 6603688535, 7202026071, 7006474856, 6701388916, 16039568500, 6603110519, 7005053559, 7003913338, 7004169854, 7005467776, 6506534529, 7007153794, 6507942529, 7801665154, 6603595910, 7103005319, 6507232390, 7005185674, 21736668300, 6603381389, 6603467924, 7004340382, 6507390112, 6603642019, 7201569445, 7404608684, 7102919854, 6507790510, 14619098800, 6602733233, 57202282675, 6602710712, 7003482297, 7402581186, 6507055811, 6701571780, 7102563014, 6701650636, 6602827472, 7004139218, 7006388951, 6602138843, 35562418400, 7003613930, 6603611885, 35498703600, 7102909682, 7202519795, 57193630963, 6603053812, 6506551030, 57197444351, 7005069055, 7402750207, 57191187716, 7004057863, 7005556490, 7004474122, 7202938127, 6701879057, 7004479253, 7004674839, 6506447127, 15129191200, 6603339054, 55663650100, 8542783800, 35073881400, 7202193210, 56261738300, 6602481981, 8081160000, 56598616900, 7101949254, 19433744200, 7004869962, 57198924618, 7005620046, 16308427600, 7103245648, 57196791121, 57196395347, 34769082200, 7003287898, 7004756315, 7004133214, 6507465566, 7006144363, 7003851628, 7103112045, 6507785583, 7005275504, 55911481200, 7006798709, 6603914615, 56187487100, 42962236800, 35954087300, 7005596039, 7202972552, 7004190601, 6603182987, 6507779980, 6507256213, 6701618072, 7004760477, 7006728605, 6602925474, 6602861999, 57143751600, 57193632180, 7201394101, 6701812151, 35496783800, 7006267324, 7004007357, 55981105600, 6701631425, 6506787777, 11840220100, 7006098375, 36072301000, 35514045400, 56240855000, 6603987931, 55455352800, 7006540258, 6506176995, 7003343347, 7006396921, 7202397690, 6602298364]","Spain",16600
7006070107,"[56281920000, 56897117700, 56523541000, 36038489100, 26648246800, 57024554000, 24329223700, 56920724500, 7403404824, 35402456600, 35231615000, 57202570778, 7004124704, 16067125800, 7004561961, 7005423657, 7402105900, 6602378288, 7006691891, 9036725300, 7102568501, 7005473334, 7003962934, 56188131900, 35351391300, 57189230664, 55255181900, 7003669072, 7202318417, 7102452820, 9037171800, 7410311266, 7005586534, 14051639400, 7005647985, 7006224498, 15926160500, 7006990967, 35425505400, 57195254907, 14323071100, 7005435520, 56652227200, 7102229127, 6701589641, 6508277910, 34769363100, 7006468255, 55800586400, 35273742500, 7004400303, 6701612213, 6506552509, 7005975255, 7007043802, 35239982300, 7004345054, 35195702500, 7103086309, 7005172964, 36037246700, 35354080500, 7004828916, 16023891700, 55239601400, 7101682939, 15038939900, 7103238396, 7004217088, 7006776577, 7003882241, 7402785538, 18535933700, 36048731400, 57202569482, 24080082700, 57193816845, 7101808398, 57202558736, 7402165524, 8636097300, 35374213400, 8572907800, 7003381018, 56424163100, 35750912800, 7004774692, 55138342700, 56965303600, 36051195700, 22954837300, 55305582900, 36078643000, 35228415800, 57202569532, 24080707900, 35375662400, 7006388546, 35235378000, 7005545809, 7003353432, 7006070107, 7801534812, 26643471200, 7005128547, 55586732900, 35435449700, 7402785127, 7006771047, 7003996007, 7006736234, 6602520943, 7102054770, 7005093236, 7201832825, 24339525500, 37037394300, 6602159493, 7005443464, 7004697483, 24553920400, 7801419664, 7003683728, 56662814100, 6508158868, 6601929639, 36039269800, 15030105000, 57202570156, 7005170096, 7102358961, 57201742256, 26428026800, 7006576566, 7103149494, 6508383158, 7004378554, 9938997700, 7005376453, 8151925700, 15831541700, 7003719630, 55574146000, 35369845200, 7004669395, 55800249300, 16189126100, 36012823000, 56676464600, 56813518300, 7004714461, 7006649823, 24167365600, 7005836769, 56521788900, 56233750500, 7007138278, 35402433000, 8242061800, 7004140531]","Netherlands",16590
36040468400,"[36456115200, 35073527300, 6507680772, 26530875400, 26423273500, 55902740000, 7101869090, 7005561897, 7005666347, 56260554800, 7101884467, 14033922100, 6701795382, 6603776567, 6603420729, 7102054460, 7005616188, 26423357500, 7005100605, 7005548096, 7006043714, 23488184900, 13605957700, 6507348548, 7005213256, 15623079500, 6603543117, 54791126100, 24537178200, 6507999832, 23980907100, 54787400800, 57198719072, 8957542500, 23390233700, 35601079400, 14629418600, 7102648426, 35785672300, 6602930798, 56962751600, 56025778800, 7003690099, 14034038900, 8891416700, 7005412995, 16444039300, 55911188100, 54787301000, 56823580300, 55726509200, 14050144400, 23390538900, 7410382485, 6507602081, 26430120100, 35100293800, 23005390000, 6603606192, 36521694900, 7202031799, 8432739000, 37122390200, 7101989048, 23008892600, 12801720000, 23388237000, 23390519500, 7103044303, 24448166100, 7103319256, 35145450200, 23007628000, 35280694500, 15623542500, 15042980600, 7006068478, 22944812800, 15623297800, 25928501000, 22985832200, 23008005900, 35299555600, 36145251600, 7003407125, 35098386200, 6506541849, 36040393500, 23010761500, 36756711200, 6503957286, 7202993447, 55887113000, 8585813800, 35500467500, 7006145844, 7004405563, 7004152126, 7004677952, 6507021129, 7004244810, 7003550032, 56902334800, 6603240789, 55921086300, 15622795100, 15622892900, 8904544100, 7006894950, 14628324200, 8578954600, 7006263661, 6701812591, 23026911600, 6701805440, 35787670400, 57178582400, 7004521348, 54791514500, 7004715910, 7004407178, 15045513100, 56213350800, 26422839700, 35232478100, 7006959512, 16025762200, 6507846040, 14055167900, 7006006173, 16176089500, 8898359200, 25927555500, 6508240301, 36040468400, 7004405173, 7801423287, 54421276600, 6603914232, 35199930300, 6603617725, 55328945600, 9844469700, 56033320900, 15762093000, 36684077000, 6603086284, 7004054990, 6506680277, 6506917846, 7004362727, 7004100585, 55515759600, 7006091761, 7003525618, 35220826100, 36102609400, 6603883514, 25648815100, 7003907071]","Italy",16589
7005277009,"[36197456900, 55167799300, 16680349700, 8911688200, 7003473419, 6602755087, 8291536400, 7004068881, 7404605457, 16048515600, 8219873300, 7004060692, 6602668057, 17342966300, 16548832800, 7401523237, 7005055528, 57191158314, 6505893419, 8849312300, 15059095600, 12142615600, 6701554738, 57202630194, 35952782900, 15073666100, 7006630477, 7402468430, 7004648016, 6701643858, 7003767891, 26635081300, 6701694037, 56233127000, 35601963100, 24453781100, 7004460142, 55899046000, 39361437300, 6602130039, 7004299389, 34573302400, 8870005900, 14037395600, 55752902800, 9039908500, 7004485788, 10138937500, 36187082400, 57204337826, 56913716900, 6507985572, 6701744808, 34874710700, 6603638449, 25023467700, 13003371700, 55148937400, 7005044414, 24829892800, 57202551488, 22940894400, 53866850500, 9942536900, 56197184200, 7003849417, 35215731400, 15758451400, 6701832392, 7007072461, 6701669584, 7003820244, 8632038100, 6506376407, 6701617379, 7004015845, 8340794600, 7003743979, 6603399921, 7004122357, 35354455800, 6603746554, 8948866300, 7101935869, 7003691774, 35370630400, 8891449600, 7003686152, 7004131599, 15769579800, 25223130400, 26024858400, 7005218085, 6602101030, 35380988200, 23011439400, 13009037100, 7005216045, 6602157359, 24344798000, 7102815542, 24832823100, 12777450300, 26665441600, 35479551300, 9635079500, 6603683148, 7005027663, 35917989200, 7005277009, 55510816600, 26665671000, 9633803100, 35101758300, 55147513700, 35371393900, 6603921260, 7007005550, 7003947887, 35225465200, 7005388145, 8527971700, 6701570432, 7004071297, 7006177665, 6701483911, 7006787982, 16425600400, 34972326800, 6506281877, 15051093400, 7005883289, 6701441435, 7006449053, 7004263326, 7006505380, 55429494700, 27667467700, 57039819700, 7005778363, 7006187455, 6603828679, 24172653000, 35307897800, 34573036500, 55575135700, 7005985236, 7102597077, 7004529626, 7006830558, 6701636063, 35452933600, 37034719200, 6601916898, 6701449700, 24449878500, 35597696500, 7202476533, 37122987000, 7401501694]","Netherlands",16571
7004573949,"[35309504000, 56523541000, 24169723400, 21635097100, 36468133900, 26648246800, 13605930000, 6602189840, 56920724500, 6603262484, 7403404824, 35231615000, 7004182553, 6701510692, 7004730916, 7005423657, 35397523500, 6602378288, 7006691891, 7102250555, 35379095100, 56188131900, 35785520700, 35351391300, 8980805700, 7201351754, 57204887117, 7006710354, 7006714964, 6602663510, 37762056300, 7006224498, 7006990967, 10639009400, 57195254907, 36145526400, 23488208000, 7005132418, 7006507139, 56505410700, 57202570381, 25227987600, 6602905237, 6603045016, 6602585762, 25642011300, 57193660585, 55628963500, 57193929391, 25023467700, 6701612213, 36098680500, 55892357300, 6506552509, 6701705920, 6603102917, 12794496200, 24330930900, 6701388504, 7007043802, 7006800602, 35239982300, 7004345054, 7004092642, 7006708451, 36955817700, 6602179811, 8842396900, 36037246700, 35798027500, 35379599600, 35378012400, 7004828916, 56489197300, 6508284669, 7004573949, 7006776577, 7004038404, 8232027400, 57202569482, 7004670219, 57193816845, 26030384400, 7006689050, 56424163100, 6701347101, 7005261601, 7005218085, 35401075500, 56326976300, 22954837300, 7004918581, 36078643000, 14071039800, 16481271100, 35375662400, 7102087489, 57202567488, 57202594629, 7103009095, 35235378000, 7801557328, 7005052242, 6507801430, 7006340439, 43462189400, 7004446554, 26643471200, 24464360800, 6602557795, 57203177830, 7006771047, 23981642600, 35790692200, 7006736234, 35177380200, 11839221100, 8213505900, 6506860390, 7102054770, 24504513400, 24339525500, 7102305152, 7005443464, 7005881225, 16311445900, 55857698700, 7004200335, 7801419664, 7003654548, 7102434711, 56268040600, 36039269800, 57202570156, 7003871149, 16199905200, 57190986676, 56602063300, 7005459399, 24171795400, 49961828300, 35369845200, 34573036500, 6603837396, 16189126100, 36012823000, 56676464600, 7103237083, 7004714461, 57202315232, 7005836769, 55637906400, 36142652900, 34969392100, 7007138278, 6602365423, 57204459507, 7006785014, 55879300600, 7103324153]","Netherlands",16506
7201417014,"[7102771712, 7006798344, 56251054600, 7102025746, 7006978579, 7004201491, 7006368278, 57203057185, 56186460200, 7006690345, 56406325800, 23025815600, 35552697400, 7102264890, 7003361868, 7102232145, 7006432338, 7005656659, 36878507100, 57203685980, 7004193887, 14051759200, 6603657312, 7006392420, 6701791846, 35225975400, 26650073200, 7004180081, 7005333622, 34467707000, 56441108600, 23008481400, 6602096249, 6602251389, 7006589566, 7004796030, 55898524800, 7102088834, 7003921028, 56666900100, 16243902600, 7006811283, 6506603159, 56424015000, 15623195800, 6602827416, 34975059100, 7402866844, 8933740700, 16451248800, 15749979300, 7006375078, 16180677800, 7201899176, 15756605100, 35274714800, 55898958000, 35313810100, 7005475510, 7005230776, 57159591100, 7006656190, 7004279999, 24325576900, 7005125316, 25028296900, 57203032265, 7006426833, 6602133204, 7203050208, 55899024100, 7202628837, 7005899494, 7003925228, 6603036399, 36078697200, 56441039600, 7006225652, 7201952501, 23568651000, 6603320575, 35985188100, 6602914052, 7004429065, 6701799179, 36847199500, 7005233421, 6602124557, 7005432079, 7004644119, 7003773720, 6602161433, 7007032602, 6603454247, 15756412200, 15128960300, 57198339374, 6507720494, 35261841200, 7004051250, 7201417014, 6602847542, 56208191800, 57203346743, 7004338491, 17635344700, 7004035387, 7202423105, 7007005000, 8514589000, 7005578570, 7003717448, 55939702600, 16138315600, 8699906900, 7005178201, 7006593371, 7006171494, 55682557800, 34881358700, 7006382956, 7005233010, 7006107514, 6701322106, 7003543933, 6603069822, 26643644800, 7005023618, 55401076100, 7004179335, 7401894798, 6701516177, 7006274453, 7101957526, 56434026400, 34573981600, 56230745000, 7003283888, 6701315507, 7006116277, 6602923457, 7006893506, 15062415300, 7102385606, 56216595400, 7003484623, 7006736339, 6602285524, 6507298261, 7006232537, 6507190749, 23009008100, 36862529000, 6506814955, 7006273023, 7801420784, 6701769713, 7005813240, 7005940219, 7005748223]","France",16465
55180868700,"[7102098944, 8941772800, 55652697600, 6505793542, 57201058311, 7006309900, 56628569100, 6506861087, 35513086500, 55664463400, 56231725100, 57199277617, 7101692985, 6603759676, 55403666500, 7003363397, 55866604100, 17836886600, 7003555915, 25632666700, 57201346131, 6602935891, 7005866070, 22937182300, 55180868700, 6507076701, 35371260000, 57192068198, 57201812071, 6507004521, 6506374764, 55988027500, 16246873200, 7006977137, 35378230900, 6601992310, 56933716600, 56253793400, 35392408700, 35371216000, 6602808963, 57065082500, 36812632200, 6603862156, 56629459600, 6603420315, 36765395100, 57202470561, 35355662500, 16156899500, 7003741868, 6603695276, 6603714735, 7005861554, 56157901500, 54411904700, 7005566654, 56653803200, 7005667015, 35398429900, 57202554064, 35378811600, 6603313361, 6602278098, 26428262100, 6602626263, 7006610653, 35458819300, 6602513637, 57203253481, 7006393070, 6603692782, 35350846200, 35996588800, 7102672132, 18035031300, 7003314438, 17735899400, 23489601800, 35740174600, 6602508555, 57197365516, 7006722317, 6602573070, 6602578184, 7102542101, 6602374951, 7402923816, 57202403625, 7006341931, 24458137900, 26433395500, 6602741549, 6701357868, 35557662000, 16405674800, 6603578671, 27168883500, 6701788980, 56329971500, 7102638902, 6507029818, 6507282747, 6505830204, 7006267199, 6507205952, 13608750400, 7402605385, 7202929482, 19434183500, 23099621200, 7410263892, 23466127700, 6701386072, 35481291100, 35381540700, 35355842400, 22999985000, 24520612200, 7005746027, 8787841900, 15121926000, 57198877051, 56690667900, 16503548800, 8261142400, 57202855298, 34975066500, 35352401800, 7005157259, 57193801613, 17535578000, 6506586015, 55424874400, 57204644769, 7003316661, 37065722300, 11138852800, 12752510400, 6603679683, 56456143300, 6602818503, 25621536200, 7006397897, 6504471498, 35587026900, 7202563029, 6602634709, 6602724311, 7007092703, 7202899431, 55793187816, 23099819500, 11439177200, 6507137012, 7005089269, 35603750900, 7101805049, 55338453500, 6602616319]","United Kingdom",16446
7203026360,"[25941222400, 36049804800, 57202556932, 7004114442, 34574070800, 8046923800, 7102607898, 8903094300, 57202562077, 35274580000, 8622033400, 35227957300, 35221177400, 7004942393, 56967903800, 34570758200, 7007069241, 7003878968, 35227807300, 56603576900, 35926776400, 7403090000, 7005785683, 35313916500, 57192397396, 8451806300, 7403456094, 7005416030, 35314748000, 56598617700, 7003500136, 35313941100, 24451989100, 55549857900, 35230028400, 35228134000, 15022694000, 34572244600, 7103353465, 36039739000, 7005698683, 36044991100, 14007209600, 56438842500, 34567554700, 7402502799, 35228128400, 35926846100, 36041136800, 7403053729, 57195541670, 35227282600, 35226975400, 22958960300, 55942132400, 7202833074, 35228229300, 7202519228, 7006875836, 26664811200, 35353250500, 7003925191, 35227648200, 35227981000, 34571174600, 7006755020, 36040174800, 22958207700, 57204249303, 7406648031, 55603813100, 11039772400, 57199237873, 36042016500, 7102910710, 35354020600, 35355659000, 14719607800, 7005168892, 15135600900, 14067325700, 56967694600, 35228097800, 35227765000, 7404530443, 7003979532, 14824133900, 9044831000, 7101801755, 7005366043, 34569178400, 55723947300, 8046921000, 55865071400, 56448205100, 56847117100, 35277457200, 7203021106, 35227144500, 7003641652, 7006208822, 34573320500, 25940940600, 7006052153, 8453153600, 24583359300, 35315049800, 7007022411, 55169492300, 7003899723, 57203048276, 36042579800, 36048279900, 56438863200, 34569623400, 7006560618, 7004532076, 56967754100, 8048726900, 7102105463, 35314676600, 34572203900, 35227615100, 7003319678, 7202597250, 36039377800, 35352197000, 38762296200, 56978658700, 35227836300, 36044578700, 36049570700, 6701449105, 8048789400, 7007013278, 7004767647, 7404772262, 57203031981, 7005947314, 7203026360, 34573306300, 7202190781, 55317715900, 15023358400, 22957455300, 35953120200, 7202986955, 7004498903, 8228468700, 7101623773, 7005146078, 36041695200, 56649759200, 57187021800, 56948775400, 7003571182, 6602710003, 7103267315, 7006418936, 6507487230]","United Kingdom",16369
35405875600,"[7003551234, 7406479875, 7102704648, 6603231240, 6602624523, 35407999500, 7103281683, 6701763099, 36043783200, 55526432800, 35374654500, 7402357287, 35370613800, 7005869609, 57200977448, 7102851116, 7403283500, 56846858800, 7005504048, 7201607729, 35468042800, 23390120500, 7003534902, 7005254205, 57198235715, 35463596100, 7005728327, 7103279177, 7006062155, 7006454348, 22633490000, 7006325842, 7202498643, 7003340882, 36729779800, 6701627482, 6602113115, 14122193500, 7101899357, 12751868000, 57198967399, 55395421800, 57175368300, 7101668460, 7003367023, 7004053103, 7005906039, 55722670200, 7003922040, 6603943036, 7005696638, 7102786179, 7007054467, 7004846725, 7003977350, 7006227591, 6603459207, 55209154700, 7004066957, 19639814800, 35233299600, 6507828881, 7402310293, 7006418073, 7202458780, 35399827100, 7102502050, 6507331241, 7004663470, 17736982200, 57197335743, 7005483722, 35419652300, 9433668300, 7003504848, 57196768475, 9844820200, 7102309097, 7102662382, 7402831598, 26643177200, 7005207792, 7005398778, 7006010106, 6602870525, 7103056131, 56343963400, 7202243339, 35371555600, 7403529493, 7102754077, 7005178658, 7005796647, 35125414700, 6602394418, 7101904691, 56270331700, 6602747702, 7005722936, 7004399930, 7006099271, 57203616076, 7402915661, 35401342800, 7103344466, 6701794130, 7103266132, 7006372693, 7003321171, 55701613400, 36777517400, 56273367900, 7006575965, 7406576993, 7103036259, 16146771300, 36950184300, 56892545900, 24292754800, 7201406833, 7403295090, 55526141300, 57204403576, 56189739900, 7403157383, 7202386824, 7101927819, 7402282892, 35405120400, 35405875600, 35473156500, 56343116700, 7004498845, 56264170400, 35566476200, 36840976300, 7004551088, 6603152310, 7005724603, 7202677695, 7006513605, 35446867400, 7103241173, 56363786200, 23047984600, 7003303899, 56279156700, 7003475933, 7102728674, 7103331298, 56697212900, 7005719014, 7006250474, 7003709420, 7201770477, 7201602030, 7406480369, 35379008500, 55416171000, 35996655100]","United Kingdom",16341
7404312372,"[6602795021, 7005878288, 6603724305, 7403026450, 57198080018, 56529065500, 7102891040, 7005443617, 6507105837, 7003429938, 7005068853, 6701840953, 55657034300, 14067564100, 6603101253, 6603548232, 7403518026, 7403052109, 35428754000, 55968034900, 22985587800, 6603062873, 23059486300, 16178816100, 7801462888, 6603009134, 7004139631, 6602271856, 56702450800, 7006721138, 16644760700, 6701322881, 6603713156, 7005852296, 14630338700, 57198382736, 57204264081, 6701835411, 6701798035, 6602869909, 7005331101, 7003984552, 6602594984, 7006759083, 6603174573, 6602924211, 7801625272, 8506031800, 36619337400, 7801667771, 26639616700, 6603867325, 6603068607, 26666824900, 14056589000, 57192365769, 14010589900, 7004362965, 7004100826, 7005248218, 6602070238, 7006350563, 7003911908, 22986192100, 7006360294, 6506354916, 6506094318, 6507895031, 6506100984, 6507007224, 36851663100, 7006343934, 7005804288, 25926867200, 7202381575, 6506393355, 36043410700, 27967788300, 7003988236, 6602667787, 7005410066, 24440705300, 6701688610, 6701471526, 6701842736, 6602747697, 7404312372, 9042517300, 17346914100, 55660454200, 7404259129, 7004319549, 7201577790, 6603350847, 7004441408, 7004042560, 6507150147, 23008319300, 7004220232, 35601620300, 7003745613, 7004274509, 57201498451, 7004295508, 8755177300, 7103123802, 6602711901, 7004243297, 6505778531, 6507605862, 6507676522, 10339982700, 22136270700, 7004070258, 6602233714, 7005058935, 24462209400, 7404278656, 57111804800, 6603575170, 23097328000, 7005890436, 16748941700, 7004434310, 35478289800, 55114590600, 7003721096, 57197438344, 6602681743, 12800102800, 6504277396, 7003454872, 15729314200, 6603755422, 7003423648, 7102731681, 7004077984, 55918753200, 6603252152, 57093843900, 57202560450, 8584552900, 6701501384, 7101958089, 35739543500, 6506048973, 6506404304, 7007010773, 6602628062, 55856662500, 6603503589, 16943732200, 56633383400, 6603275754, 52264026600, 56979981800, 7006334450, 23103206900, 6603767798, 54926763000]","France",16329
